LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,RiskScore,RiskCategory
Q9ED7Z9QQ7,28,72464,129521,739,41,3,17.45,24,0.54,High School,Full-time,Single,Yes,No,Other,Yes,0,49.39,Medium Risk
SVRI62LA6K,45,15926,93334,777,76,1,5.95,48,0.12,PhD,Part-time,Married,Yes,No,Home,No,0,35.59,Low Risk
0Q0JD83E7X,42,38024,106385,763,50,2,2.12,48,0.62,PhD,Unemployed,Single,Yes,Yes,Business,Yes,0,46.53,Medium Risk
WM2RJ85VV9,56,145071,31141,480,8,1,5.42,36,0.19,High School,Unemployed,Married,No,Yes,Auto,Yes,0,33.09,Low Risk
HJJLEQLFR9,50,19296,91875,826,25,1,24.32,60,0.36,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,0,49.37,Medium Risk
TGCDEXVJNP,18,146668,215629,517,31,4,5.24,12,0.77,High School,Full-time,Married,No,Yes,Other,No,0,57.18,Medium Risk
F859B4PZJ3,44,114043,198339,406,92,4,15.74,48,0.65,Master's,Part-time,Married,No,Yes,Other,Yes,0,66.65,Medium Risk
F74TVB524O,69,19459,29148,726,31,4,5.27,24,0.66,High School,Unemployed,Married,Yes,Yes,Other,No,0,49.97,Medium Risk
DBHLZGZGEN,30,87178,85001,310,92,2,16.66,12,0.55,High School,Part-time,Married,Yes,No,Education,Yes,0,66.85,Medium Risk
RM7KE57X57,58,94033,159468,815,72,4,18.74,48,0.33,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0,37.07,Low Risk
WPLDA8SGTK,20,102312,17975,797,70,4,22.63,36,0.78,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0,41.48,Medium Risk
EMQV99WWV5,56,107124,249352,317,24,4,18.13,60,0.86,High School,Full-time,Divorced,No,No,Education,No,1,86.1,High Risk
AIBB50PEYS,23,84774,120912,749,43,4,23.68,24,0.16,Master's,Self-employed,Divorced,Yes,No,Home,No,0,38.93,Low Risk
7U1KVN9YIY,25,127103,24296,626,46,4,20.05,48,0.32,Bachelor's,Self-employed,Married,No,No,Education,Yes,0,35.53,Low Risk
8FNOFSM2S6,44,101997,151516,708,2,3,18.06,12,0.28,Bachelor's,Self-employed,Divorced,No,No,Other,Yes,0,43.04,Medium Risk
UK4OH3F6QS,26,47398,155340,334,88,3,15.39,36,0.75,PhD,Full-time,Married,No,Yes,Other,No,1,81.32,High Risk
RBKMH2P80V,54,106956,87462,434,3,3,23.19,24,0.25,PhD,Part-time,Single,Yes,No,Education,Yes,0,55.63,Medium Risk
G18UJDAD8B,50,59215,43116,381,69,4,6.84,36,0.2,Bachelor's,Full-time,Divorced,No,No,Home,No,0,51.48,Medium Risk
H6BAD08LFV,68,17751,152696,811,119,1,17.25,60,0.52,High School,Unemployed,Divorced,No,Yes,Auto,Yes,0,51.24,Medium Risk
GY0VKFDZON,59,135003,121490,552,15,2,2.36,36,0.67,Master's,Part-time,Married,No,Yes,Other,No,0,47.51,Medium Risk
L2BN792E9M,61,109471,10327,347,112,4,14.48,36,0.51,High School,Self-employed,Single,No,Yes,Home,Yes,0,53.26,Medium Risk
Z9KDFOYV3T,41,93059,112026,413,31,1,18.55,24,0.45,PhD,Unemployed,Single,Yes,Yes,Business,No,0,62.61,Medium Risk
T94W6YTVZJ,32,125786,239618,338,73,4,7.99,36,0.79,High School,Self-employed,Divorced,Yes,No,Business,No,1,72.47,High Risk
94VKUFC3MR,49,51396,84501,760,10,4,15.88,24,0.17,PhD,Self-employed,Single,No,No,Auto,Yes,0,39.31,Low Risk
7W5MIEZ2BW,49,124296,120730,506,103,4,2.11,12,0.53,High School,Full-time,Married,No,No,Home,No,0,44.03,Medium Risk
57CX89FWKM,41,62578,112054,740,53,4,21.07,36,0.6,PhD,Unemployed,Single,No,No,Home,Yes,0,52.51,Medium Risk
M6UXZ003BD,58,117968,156263,583,59,2,17.65,36,0.23,Bachelor's,Unemployed,Married,Yes,No,Other,No,0,44.04,Medium Risk
NJEZ1ZGWB3,69,86549,135912,721,114,3,2.77,36,0.52,PhD,Part-time,Divorced,No,Yes,Business,No,0,37.97,Low Risk
MTTYTITC6J,66,69939,193171,672,78,1,9.7,60,0.24,Master's,Full-time,Single,No,Yes,Other,Yes,0,44.58,Medium Risk
FSS0W8HEJJ,66,142442,229406,464,60,1,23.12,24,0.41,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,0,59.24,Medium Risk
6Q9J4TEH24,69,142700,25379,494,116,3,4.33,24,0.66,High School,Self-employed,Divorced,Yes,Yes,Home,No,0,39.49,Low Risk
0JKVIXOD1N,29,38153,130923,470,68,2,4.67,48,0.38,High School,Full-time,Single,Yes,Yes,Other,Yes,0,59.22,Medium Risk
UNFE1WCC95,56,22082,61460,624,11,1,2.88,48,0.72,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0,59.04,Medium Risk
4M507PA1AJ,19,91000,60224,730,50,3,11.66,60,0.59,Master's,Full-time,Married,Yes,Yes,Business,No,0,40.67,Medium Risk
SA71L2XLZ2,20,101465,179673,366,13,2,24.03,24,0.6,PhD,Full-time,Married,Yes,Yes,Education,No,1,75.84,High Risk
3WR67VJBBY,66,100328,141500,831,94,3,13.95,36,0.56,PhD,Self-employed,Divorced,No,Yes,Education,Yes,0,36.89,Low Risk
TBMI7SD09H,54,118126,211925,337,89,4,20.76,48,0.61,Bachelor's,Unemployed,Married,No,No,Auto,No,0,72.34,High Risk
N0WIU7YWOG,66,99582,128774,671,75,4,15.25,48,0.18,High School,Self-employed,Married,No,Yes,Education,No,0,36.83,Low Risk
HOMRI5ZWJN,34,117943,231285,337,81,1,14.66,48,0.9,Bachelor's,Self-employed,Married,Yes,Yes,Education,No,1,78.92,High Risk
UHK74046UA,66,70357,54481,610,54,2,6.22,24,0.49,Bachelor's,Self-employed,Married,No,Yes,Other,Yes,0,45.2,Medium Risk
IO1N5FGCMX,19,70339,168776,528,83,1,13.64,12,0.17,High School,Unemployed,Divorced,No,No,Other,Yes,0,51.08,Medium Risk
TD3H5506HU,19,67895,12136,308,108,2,8.46,36,0.72,PhD,Self-employed,Divorced,No,No,Education,No,0,65.26,Medium Risk
SGRERRY2X1,45,55996,174034,742,2,3,14.13,36,0.56,High School,Full-time,Married,Yes,No,Home,Yes,0,55.5,Medium Risk
F7VA6M2020,40,45622,115010,716,82,4,9.58,12,0.37,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,0,43.99,Medium Risk
NND997EK0D,54,77280,194794,383,3,3,3.98,24,0.74,High School,Full-time,Married,No,No,Other,Yes,0,74.54,High Risk
KMIB8RSNMG,49,30010,67612,550,5,3,12.41,48,0.84,Bachelor's,Part-time,Married,Yes,Yes,Business,No,0,70.44,High Risk
HZBMWBJOU9,50,56946,6451,645,69,1,6.98,48,0.1,Bachelor's,Full-time,Married,No,Yes,Home,No,0,31.37,Low Risk
2JR521RD87,18,139771,118684,401,89,4,5.43,36,0.13,PhD,Part-time,Divorced,Yes,Yes,Auto,Yes,0,39.05,Low Risk
HP7CV18G5X,36,74307,66303,433,79,4,19.1,12,0.82,High School,Unemployed,Married,Yes,No,Other,Yes,0,69.42,Medium Risk
GQUEEYR3RO,19,97219,189133,663,40,2,15.05,48,0.14,Bachelor's,Self-employed,Single,No,Yes,Business,No,0,42.04,Medium Risk
2MUHBYI7YY,61,26051,196898,367,66,3,23.65,60,0.89,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0,94.08,High Risk
IXFXTJTXZO,43,65835,212489,650,90,1,3.88,12,0.22,Bachelor's,Self-employed,Divorced,No,Yes,Other,No,0,44.0,Medium Risk
75Y4RGIRH5,49,148568,110680,578,75,4,21.22,60,0.69,Bachelor's,Unemployed,Married,Yes,No,Business,Yes,0,49.75,Medium Risk
P3JHU21VK8,23,117261,214837,596,65,1,4.1,48,0.33,PhD,Full-time,Married,No,No,Education,Yes,0,43.33,Medium Risk
DWHBFMGFAS,49,39184,142572,533,0,2,9.43,60,0.35,High School,Full-time,Single,No,Yes,Auto,Yes,0,60.61,Medium Risk
MVQQHG640L,21,90751,68033,419,106,2,8.73,36,0.39,Master's,Self-employed,Single,No,No,Auto,Yes,0,50.19,Medium Risk
33CUQMJVU2,28,15223,101750,593,31,2,24.41,60,0.13,Master's,Part-time,Married,Yes,Yes,Home,Yes,0,57.91,Medium Risk
H2L9D20SWT,34,75449,214723,466,9,4,13.31,24,0.61,PhD,Unemployed,Single,No,No,Other,No,1,71.87,High Risk
TFCEYQEDOZ,55,37451,43127,478,82,3,7.59,60,0.56,PhD,Self-employed,Divorced,No,No,Other,Yes,0,58.66,Medium Risk
RK0U8UC2F0,41,87219,169189,401,103,1,17.73,60,0.73,PhD,Full-time,Divorced,No,Yes,Business,Yes,0,71.86,High Risk
SU2M43X56S,22,51990,119516,412,36,4,4.27,12,0.53,High School,Self-employed,Married,No,Yes,Home,No,0,64.94,Medium Risk
V55SRRDCV0,69,97532,199859,375,56,1,11.31,12,0.54,PhD,Full-time,Divorced,No,No,Other,No,0,67.8,Medium Risk
50N5EPDP3C,51,84734,188838,655,33,4,7.85,36,0.77,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0,58.3,Medium Risk
ZTUHI6CYPN,23,74090,205698,571,39,3,16.93,36,0.62,Bachelor's,Part-time,Single,No,Yes,Home,Yes,1,65.95,Medium Risk
OFO0NGL3JH,39,138971,140639,666,27,2,23.26,60,0.86,PhD,Unemployed,Divorced,No,No,Home,Yes,0,55.75,Medium Risk
8E1PRPFG2M,28,85129,180135,809,62,4,10.89,12,0.7,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0,46.89,Medium Risk
U6PDHQHG5M,65,41931,5769,849,7,2,7.7,60,0.68,PhD,Self-employed,Divorced,No,No,Other,Yes,0,40.42,Medium Risk
B3HP1RXJD2,33,140328,69711,826,49,2,23.01,48,0.75,High School,Unemployed,Married,No,Yes,Auto,No,0,37.46,Low Risk
Z0ASQQ05HW,50,36135,185019,629,110,1,20.85,24,0.88,Master's,Self-employed,Divorced,Yes,Yes,Business,No,0,72.82,High Risk
58XA8SA33N,26,19860,79822,788,92,3,14.71,36,0.43,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0,45.1,Medium Risk
15O5S6PVTD,23,25382,143017,399,107,4,10.46,48,0.74,PhD,Full-time,Married,Yes,No,Education,Yes,0,76.78,High Risk
V0QRIPQBZF,33,132284,178353,317,49,3,2.16,24,0.58,High School,Part-time,Divorced,No,Yes,Education,No,0,61.39,Medium Risk
UY6UL28N11,46,149269,112616,376,41,3,16.21,24,0.33,Bachelor's,Self-employed,Single,No,Yes,Other,No,0,51.14,Medium Risk
FZTU40EMDO,20,18625,58127,643,84,4,12.12,60,0.55,Bachelor's,Unemployed,Married,Yes,No,Other,No,1,54.72,Medium Risk
4H3Z8AT19F,37,109407,141444,332,98,2,14.12,24,0.33,PhD,Full-time,Married,Yes,No,Home,No,0,58.4,Medium Risk
DGIFFYF59S,53,112739,79572,475,44,1,21.33,48,0.13,Bachelor's,Part-time,Single,Yes,Yes,Home,Yes,0,45.87,Medium Risk
JR6FGLX96O,36,125253,99149,809,3,3,8.71,24,0.13,PhD,Self-employed,Single,No,No,Auto,No,0,21.59,Low Risk
YNOFR9HOUA,43,135815,117606,382,50,2,12.82,12,0.5,Bachelor's,Part-time,Single,Yes,Yes,Home,Yes,0,55.82,Medium Risk
03IJ9D5QLL,20,109299,237498,720,101,3,23.51,48,0.63,High School,Part-time,Divorced,Yes,No,Other,Yes,0,54.27,Medium Risk
YUSOXYNZ8S,36,36766,238080,841,7,2,10.38,24,0.3,High School,Self-employed,Married,Yes,No,Business,Yes,1,48.02,Medium Risk
RVA3MZFPQA,37,110938,104428,352,66,1,12.9,24,0.84,High School,Self-employed,Divorced,No,No,Other,Yes,0,69.08,Medium Risk
4P405KE31H,49,20550,195705,466,107,2,18.72,12,0.6,Master's,Self-employed,Divorced,No,No,Education,No,0,77.18,High Risk
4KO4LE1OWF,24,99820,100491,328,39,3,11.46,24,0.64,PhD,Unemployed,Single,Yes,No,Business,Yes,0,67.18,Medium Risk
UQ3W3I5GCH,69,50325,194550,469,73,3,11.84,60,0.55,PhD,Part-time,Married,Yes,No,Home,Yes,0,69.19,Medium Risk
7KDYZK40S5,58,90691,58855,614,119,2,14.19,36,0.61,Master's,Part-time,Married,No,Yes,Other,Yes,0,46.03,Medium Risk
VLNKDNKOM7,50,29876,203759,342,69,4,15.41,24,0.26,Master's,Unemployed,Single,Yes,Yes,Education,No,0,74.55,High Risk
VRV15ZOM5H,57,120684,69420,642,96,1,5.6,48,0.17,PhD,Self-employed,Married,No,No,Home,Yes,0,25.58,Low Risk
US2AZ8WC6K,56,49119,138981,678,22,1,10.58,24,0.11,Bachelor's,Part-time,Single,No,No,Education,Yes,0,43.43,Medium Risk
9RCV0EWLIA,35,127186,91246,806,75,2,6.69,24,0.73,Master's,Self-employed,Divorced,Yes,No,Business,No,0,32.83,Low Risk
QNWQWY4A8L,57,23764,78444,315,21,2,24.61,36,0.56,Bachelor's,Part-time,Single,Yes,No,Auto,Yes,0,83.36,High Risk
4T9VELCA7Z,18,148711,221638,477,16,2,19.44,24,0.9,Master's,Full-time,Married,Yes,Yes,Education,No,0,70.36,High Risk
WET49DIZL2,28,38051,210838,595,105,1,4.98,24,0.6,High School,Unemployed,Single,Yes,Yes,Home,Yes,0,61.53,Medium Risk
UZUW6Q652D,45,146321,148088,304,106,2,18.69,24,0.5,PhD,Part-time,Married,Yes,No,Education,No,1,60.93,Medium Risk
7RF5Y4XJY6,42,44991,63637,312,28,3,7.54,24,0.14,PhD,Full-time,Married,No,Yes,Home,Yes,0,59.68,Medium Risk
KH9NVRPWC7,67,27623,71510,680,91,2,17.82,24,0.67,PhD,Full-time,Married,Yes,No,Business,No,0,57.56,Medium Risk
67S6C7KRDL,40,58540,127266,476,116,2,15.66,24,0.33,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0,57.02,Medium Risk
4HCM96RL9M,48,51719,248465,339,23,3,9.41,60,0.46,Master's,Unemployed,Married,No,No,Business,No,0,78.82,High Risk
B79XUKEJEY,47,34638,136472,754,6,4,20.06,60,0.15,Master's,Part-time,Married,No,Yes,Auto,Yes,0,47.32,Medium Risk
MV1EDKD8F2,59,49164,162916,530,18,1,15.52,60,0.57,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,0,68.45,Medium Risk
UTY71M1X1F,52,139946,184340,499,95,1,19.53,60,0.36,Master's,Self-employed,Single,Yes,Yes,Education,Yes,0,50.05,Medium Risk
RIWF6WCOK0,24,83151,234323,324,64,1,9.38,12,0.21,Master's,Full-time,Divorced,No,No,Auto,No,0,65.23,Medium Risk
C9HJ0TLWH0,33,60484,116501,546,97,1,22.56,24,0.39,High School,Part-time,Married,No,Yes,Other,Yes,0,57.58,Medium Risk
CD49UF1ITV,43,56029,237121,518,29,4,22.24,36,0.38,Master's,Part-time,Divorced,No,No,Other,Yes,0,70.48,High Risk
3QELBX3NIS,65,127576,205024,461,58,4,11.9,60,0.73,Master's,Full-time,Married,Yes,No,Home,No,0,63.61,Medium Risk
L6KHAI5B84,69,16945,167105,396,30,4,5.78,60,0.87,PhD,Full-time,Married,Yes,No,Auto,No,0,84.64,High Risk
0N6Q6Z8IT5,66,126029,11864,787,23,1,10.72,36,0.76,Master's,Full-time,Single,Yes,No,Education,No,0,33.93,Low Risk
UN4QK8ABJE,19,92790,52133,815,14,3,14.88,24,0.11,PhD,Self-employed,Married,No,No,Education,Yes,0,25.15,Low Risk
FOMH6E9WNI,18,94495,194108,626,31,1,18.03,36,0.21,Master's,Self-employed,Married,Yes,No,Education,Yes,0,48.63,Medium Risk
1ARY4VJOSS,65,60298,97181,399,20,1,4.21,24,0.32,PhD,Part-time,Single,No,No,Business,Yes,0,57.99,Medium Risk
YC80M0Q6VF,29,21718,150488,816,81,2,7.83,12,0.21,Bachelor's,Full-time,Divorced,No,Yes,Home,Yes,0,39.2,Low Risk
FTBPDPK0XW,22,17957,64185,659,3,3,24.28,60,0.3,PhD,Unemployed,Single,No,No,Auto,Yes,0,56.9,Medium Risk
1FREX4V8KS,54,110964,63551,641,110,1,12.37,12,0.52,Master's,Self-employed,Divorced,No,Yes,Auto,No,0,38.69,Low Risk
BN2C061O2L,49,22881,151191,823,118,3,12.17,48,0.48,Bachelor's,Full-time,Single,No,No,Auto,Yes,0,46.24,Medium Risk
Z4I4FE6YJT,26,27633,130243,518,82,3,23.74,60,0.63,PhD,Self-employed,Divorced,Yes,No,Home,Yes,0,72.98,High Risk
ABQ83F1XM9,58,122515,180859,698,45,3,3.4,48,0.33,Bachelor's,Full-time,Single,Yes,No,Other,No,0,34.87,Low Risk
57DZGY1KNU,52,129391,222103,402,84,2,2.92,24,0.8,High School,Unemployed,Divorced,No,No,Auto,Yes,0,64.42,Medium Risk
7J7WVP54KG,36,118282,106919,718,112,1,13.88,24,0.4,PhD,Self-employed,Married,Yes,Yes,Education,No,0,33.26,Low Risk
FDRMZIR7VN,65,30370,170883,648,20,3,9.49,24,0.67,Master's,Unemployed,Single,No,Yes,Home,Yes,0,64.83,Medium Risk
6X4KN74CUM,33,100822,249620,592,17,4,7.93,60,0.69,High School,Self-employed,Married,Yes,No,Education,Yes,0,62.04,Medium Risk
4XCZD7SC31,20,143978,42768,559,83,3,12.47,60,0.69,High School,Self-employed,Divorced,No,No,Education,No,0,42.7,Medium Risk
TLRE6XAPIG,37,98252,76613,586,119,1,21.6,60,0.74,Master's,Full-time,Single,No,No,Education,No,0,54.56,Medium Risk
810DQ8HV4Y,41,83488,73238,324,19,3,6.3,48,0.4,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0,60.29,Medium Risk
7YGZ56I3Q7,50,90093,124701,331,33,2,4.39,48,0.47,PhD,Self-employed,Divorced,No,No,Home,No,0,62.56,Medium Risk
DSFBKFPF4A,41,147188,136447,517,85,1,7.01,24,0.38,High School,Part-time,Married,Yes,No,Education,Yes,0,39.86,Low Risk
9ISJNC8I6T,69,109647,130258,644,17,2,8.12,60,0.5,Master's,Part-time,Single,No,No,Auto,No,0,44.77,Medium Risk
THL5P234XY,28,123690,163015,435,24,2,23.05,48,0.16,Master's,Full-time,Married,Yes,No,Auto,No,0,54.45,Medium Risk
QJP0UMLML1,66,93229,196998,677,5,1,13.72,36,0.63,Bachelor's,Self-employed,Married,No,No,Business,Yes,0,56.45,Medium Risk
X6IA0SWSSS,25,111552,46936,777,99,1,7.28,24,0.14,Master's,Full-time,Divorced,No,No,Education,No,0,17.49,Low Risk
S33KHLZ8P1,53,133523,157184,569,38,4,19.32,12,0.1,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0,40.69,Medium Risk
QNCUACHK6D,55,138123,129240,773,44,1,17.53,60,0.84,Master's,Self-employed,Divorced,Yes,Yes,Home,No,0,44.9,Medium Risk
NETCQSCB6K,57,50597,24961,399,70,4,24.8,36,0.34,Master's,Full-time,Divorced,No,Yes,Home,Yes,0,62.67,Medium Risk
QPTCLAMDFC,37,113145,74341,598,58,4,14.59,24,0.3,High School,Full-time,Married,Yes,No,Education,No,0,39.05,Low Risk
GBV6T5PIEK,52,95299,81939,444,99,2,3.23,60,0.79,PhD,Part-time,Married,No,Yes,Home,No,0,57.38,Medium Risk
VLISBA0W29,65,46626,140364,406,61,2,3.55,48,0.62,PhD,Full-time,Single,Yes,No,Home,No,0,68.46,Medium Risk
98KYOHH8CF,42,75794,14788,552,26,1,10.96,24,0.63,High School,Full-time,Married,No,No,Home,Yes,0,52.35,Medium Risk
OF97S6UIZS,52,125986,138424,745,99,3,14.46,36,0.88,High School,Full-time,Married,No,Yes,Auto,Yes,1,46.24,Medium Risk
TBBK3G20PZ,42,33131,71783,422,78,3,13.99,24,0.84,Bachelor's,Self-employed,Single,Yes,Yes,Other,No,0,75.16,High Risk
J5J91CEJ95,46,32886,86815,341,33,1,19.71,60,0.17,Bachelor's,Unemployed,Married,Yes,Yes,Auto,Yes,0,67.67,Medium Risk
GNLPIB2439,35,110748,196239,379,1,4,21.51,48,0.26,High School,Self-employed,Divorced,Yes,Yes,Education,No,0,64.96,Medium Risk
H1X226XJUD,63,64784,123091,672,58,4,17.2,48,0.33,Master's,Part-time,Single,Yes,No,Home,Yes,0,47.61,Medium Risk
NESELSF1WS,35,59929,182885,691,115,2,17.82,12,0.8,Bachelor's,Unemployed,Divorced,No,No,Education,No,0,61.5,Medium Risk
9UTAXWAVTA,19,126702,50493,589,42,2,17.21,48,0.21,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0,35.39,Low Risk
0YB7KA6Z8G,52,40949,89073,371,0,2,3.69,12,0.66,Bachelor's,Self-employed,Single,No,Yes,Education,No,0,71.93,High Risk
8FPIOAZAFS,33,80939,97406,715,97,3,16.61,48,0.86,Master's,Full-time,Single,Yes,No,Business,No,0,53.0,Medium Risk
6QIELUAMDC,58,19553,179459,364,65,3,2.72,48,0.78,Master's,Self-employed,Married,Yes,Yes,Other,No,0,81.5,High Risk
7DZDHKS1RQ,53,68103,121907,681,51,1,8.24,24,0.79,Master's,Part-time,Divorced,No,No,Other,Yes,0,54.94,Medium Risk
AXUBO85V9M,50,61012,146528,423,110,2,24.35,48,0.74,Bachelor's,Self-employed,Divorced,No,No,Business,Yes,0,76.28,High Risk
9LQUUTAF6Q,21,83269,16848,747,115,3,7.24,60,0.74,Master's,Self-employed,Divorced,Yes,Yes,Home,Yes,0,37.09,Low Risk
Q2L0W607RK,50,66861,119251,839,80,4,20.1,24,0.69,PhD,Unemployed,Single,No,Yes,Home,Yes,0,47.25,Medium Risk
J7C6VENGA7,31,94001,186700,808,26,4,9.97,60,0.41,High School,Full-time,Divorced,Yes,No,Business,Yes,1,39.4,Low Risk
48501I4578,38,90026,85781,728,84,1,19.95,36,0.7,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,0,47.9,Medium Risk
5IAUOSF3ZU,65,20013,227242,730,65,1,21.93,12,0.67,PhD,Part-time,Single,No,Yes,Business,No,0,69.14,Medium Risk
J9J5PZE92M,37,116949,42529,662,8,3,23.12,24,0.16,PhD,Full-time,Single,Yes,Yes,Business,Yes,0,35.09,Low Risk
8HGB121YYI,25,43470,188375,490,99,4,13.53,48,0.63,Master's,Full-time,Single,Yes,Yes,Business,No,0,70.4,High Risk
Q1YMT4IWUY,24,64544,138247,839,9,2,14.52,36,0.31,High School,Unemployed,Single,Yes,Yes,Business,No,0,39.29,Low Risk
LC9WVW2SDL,20,37722,220616,473,83,3,9.85,24,0.68,PhD,Part-time,Married,Yes,Yes,Other,No,0,74.77,High Risk
DJDLSGD2YI,34,126552,174472,812,38,3,24.21,48,0.18,Master's,Unemployed,Divorced,No,No,Other,No,0,33.13,Low Risk
Q0HXEFJK17,50,147122,139900,832,63,4,6.21,60,0.61,PhD,Part-time,Single,Yes,No,Home,No,0,28.44,Low Risk
Z64NH1LZXQ,65,96299,51752,455,69,4,15.43,36,0.87,PhD,Self-employed,Divorced,Yes,No,Auto,Yes,0,63.77,Medium Risk
D1YUL3KAXH,29,76596,161843,374,67,4,19.31,48,0.21,Bachelor's,Full-time,Married,Yes,No,Other,No,1,63.08,Medium Risk
AO53P0PCEZ,68,91446,65709,653,0,4,21.77,60,0.28,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0,44.12,Medium Risk
MW6NDAPMET,39,67640,17812,402,20,1,14.97,12,0.41,High School,Part-time,Married,Yes,No,Business,No,0,58.87,Medium Risk
RIUAI581RD,39,135974,172423,518,99,2,13.47,48,0.39,PhD,Full-time,Single,No,Yes,Home,Yes,0,46.58,Medium Risk
SE7MHSPO2X,63,103486,21859,676,107,2,8.22,48,0.73,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,0,38.92,Low Risk
JUW6YPEOVY,47,114729,152289,309,98,1,3.84,12,0.8,Bachelor's,Self-employed,Divorced,No,No,Business,No,0,67.41,Medium Risk
VG1SKR3YP0,55,144351,153788,814,35,3,16.42,48,0.55,Master's,Self-employed,Divorced,Yes,No,Other,No,1,35.25,Low Risk
O9FR23AM59,55,137136,196226,695,53,1,19.07,12,0.45,Bachelor's,Unemployed,Married,Yes,Yes,Education,No,0,43.89,Medium Risk
6MOD5DZRZA,62,82032,25481,465,70,4,4.79,24,0.62,PhD,Self-employed,Single,Yes,No,Education,Yes,0,52.03,Medium Risk
8AYY3APPJO,68,120816,49277,748,38,4,18.69,12,0.61,Bachelor's,Self-employed,Married,Yes,No,Home,No,0,38.52,Low Risk
QPOXF3QGPS,25,138579,181181,535,49,1,5.48,24,0.17,Master's,Part-time,Married,Yes,Yes,Auto,Yes,0,38.39,Low Risk
UQ52ZMITZ5,44,123224,129392,617,30,2,6.27,60,0.59,PhD,Unemployed,Single,No,No,Business,No,0,45.1,Medium Risk
X1GCPKHBBP,44,69372,182126,376,101,4,6.17,48,0.58,Master's,Unemployed,Divorced,No,No,Home,Yes,0,67.7,Medium Risk
TVASVOLDIP,51,122296,187785,553,23,2,7.64,48,0.16,PhD,Full-time,Married,Yes,Yes,Other,Yes,0,42.26,Medium Risk
VQV9D7EKI1,38,37962,143441,679,17,2,17.12,24,0.3,Master's,Full-time,Divorced,No,Yes,Education,Yes,1,53.79,Medium Risk
U6881DFDAI,47,46335,240597,453,42,1,4.58,12,0.21,High School,Part-time,Single,Yes,Yes,Auto,Yes,0,62.69,Medium Risk
MQL6CEIYV5,50,111010,220554,475,76,1,22.62,24,0.79,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0,72.23,High Risk
Z4K8FVJTDW,45,109740,243284,711,10,1,9.63,36,0.55,Master's,Part-time,Single,Yes,No,Auto,No,0,50.6,Medium Risk
DGIJHQ41BM,64,47552,212203,842,114,2,6.91,24,0.71,High School,Part-time,Divorced,Yes,No,Auto,Yes,0,49.1,Medium Risk
JLQY46QMF8,50,18906,194770,635,4,3,10.52,12,0.48,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,1,65.09,Medium Risk
BLQBPDCVI7,22,28117,212209,695,83,3,22.09,48,0.15,Bachelor's,Unemployed,Married,Yes,No,Other,Yes,1,54.26,Medium Risk
0ECICJ8862,65,144737,114935,497,61,2,6.16,60,0.82,Master's,Unemployed,Married,No,No,Home,Yes,0,52.47,Medium Risk
3TNPUM9KIK,36,101388,219183,493,65,1,13.85,48,0.56,PhD,Full-time,Divorced,Yes,No,Education,No,0,62.86,Medium Risk
J2KFQ3Z1QI,21,15954,103009,774,54,3,24.54,36,0.53,Master's,Unemployed,Single,No,Yes,Other,No,0,57.02,Medium Risk
IQ6UXN3X7W,52,80726,106098,477,79,2,9.76,24,0.49,Master's,Part-time,Single,Yes,Yes,Education,No,0,55.25,Medium Risk
IN5F1P7UYH,66,94405,99918,481,94,3,14.82,60,0.23,PhD,Self-employed,Single,Yes,No,Business,Yes,0,47.16,Medium Risk
TGE9NEFFAJ,34,24764,161647,670,111,2,11.14,36,0.42,PhD,Self-employed,Single,Yes,No,Other,No,0,53.81,Medium Risk
X0ZC1AALCC,61,99528,40005,374,111,1,7.11,24,0.53,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,0,52.36,Medium Risk
E4O8XT853B,45,66737,20903,413,108,4,10.26,24,0.8,PhD,Unemployed,Single,No,No,Business,Yes,1,62.86,Medium Risk
55QXQCYB9R,47,111570,105113,551,50,3,14.17,48,0.82,PhD,Full-time,Divorced,No,No,Auto,Yes,1,58.16,Medium Risk
0A8R85UWUK,46,21073,52020,773,115,1,5.07,12,0.2,Master's,Part-time,Married,Yes,No,Business,Yes,1,32.28,Low Risk
